item	item_desc	qty	lot_no	location	received_date	exp_date
103447202	IC369-0142-014P#IN-B	211	C160316	R34-1/L2-06359	2016-04-28	2018-04-28
106281401	NP587-001#SP	8000	160425	R21-2/L3-04257	2016-04-28	2018-04-28
020078802	IC51-0162-271-1-MF#IN PES	25	160423	R15-1/L2-03114	2016-04-28	2018-04-28
102459101	NP383-196-149#MO	1004	A060422R	R42-1/L3-07776	2016-04-28	2018-04-28
104998901	IC357-1444-107P#IN-B	743	A160324	R23-1/L1-04583	2016-04-28	2018-04-28
023003903	NP364-01649#CV	10165	D160415	R35-1/L2-06546	2016-04-28	2018-04-28
023003805	NP364-03249#IN	9686	F160416	R22-2/L1-04491	2016-04-28	2018-04-28
023004002	NP364-03249#LB	658	C160419	R31-2/L1-05941	2016-04-28	2018-04-28
023004002	NP364-03249#LB	11011	C160413	R31-2/L1-05941	2016-04-28	2018-04-28
021778001	SPRING LOCK WASHER M2.6 NO.2 SUS	4500	16-4-26	R04-1/L2-00941	2016-04-28	2018-04-28
106313101	NP351-725#CV	3686	160421	R13-1/L2-02741	2016-04-28	2018-04-28
106313001	NP351-400-725#IN-B	1151	160422	R13-1/L2-02732	2016-04-28	2018-04-28
106362801	NP568-153-001#IN-A NO.2	6160	160420	blank	2016-04-28	2018-04-28
104917601	NP351-292-678#GP	1452	160423	R39-2/L3-07317	2016-04-28	2018-04-28
105416702	NP351-400-678#IN-A-2	1881	160421	R18-1/L1-03667	2016-04-28	2018-04-28
105938201	NP351-704#CV	172	160421	R22-1/L2-04375	2016-04-28	2018-04-28
106108701	NP351-400-678#IN-A-4	262	160423	R34-2/L1-06477	2016-04-28	2018-04-28
103772402	NP506-032#GP	116	160425	R34-2/L2-06458	2016-04-28	2018-04-28
021330902	TAB-48017#IN	197	160420	 	2016-04-28	2018-04-28
103823601	IC280-184-515#IN	338	B160411	R21-2/L2-04289	2016-04-28	2018-04-28
103772402	NP506-032#GP	116	160425	R34-2/L2-06458	2016-04-28	2018-04-28
020038703	IC51-1004-809#IN PES	254	H060405R	R38-2/L1-07205	2016-04-28	2018-04-28
104917701	NP351-292-678#LT	3520	160422	R37-2/L2-07003	2016-04-28	2018-04-28
102292501	IC409-400-001#IN-4	197	E060422R	R22-2/L2-04457	2016-04-28	2018-04-28
103823901	CS-616	2210	5X2000	R02-1/L3-00345	2016-04-28	2018-04-28
103823802	IC280-515#PP	462	B160413	R36-2/L2-06806	2016-04-28	2018-04-28
106318301	IC-868-1#IN-A	25	A160422	blank	2016-04-28	2018-04-28
103824001	M SHAFT-154	2214	CZ-234680-*306847	R04-2/L4-01018	2016-04-28	2018-04-28
020833801	IC357-0484-009P#IN-B	77	A060422R	R36-1/L3-06687	2016-04-28	2018-04-28
101358002	NP404-52010#SD	20	D060422R	R19-2/L1-03937	2016-04-28	2018-04-28
102583503	IC357-0644-068#IN-A	20	D060422R	R21-1/L3-04169	2016-04-28	2018-04-28
101830302	IC405-16918#LB	20	F060422R	R12-2/L2-02661	2016-04-28	2018-04-28
020470301	IC235-239#SD(NEW 2)	11	T030220R	blank	2016-04-28	2018-04-28
106318001	CT 5127#BARREL-3	60300	B160407-03-1	blank	2016-04-28	2018-04-28
106318001	CT 5127#BARREL-3	60600	B160407-02-1-	blank	2016-04-28	2018-04-28
106318001	CT 5127#BARREL-3	93300	B160406-03Z-1	blank	2016-04-28	2018-04-28
106318001	CT 5127#BARREL-3	30700	B160409-01-1-	blank	2016-04-28	2018-04-28
106317901	CT 5127#PLUNGER-B-4	51700	C160405-01M-1	blank	2016-04-28	2018-04-28
106317901	CT 5127#PLUNGER-B-4	56000	C160406-01-1	blank	2016-04-28	2018-04-28
106317901	CT 5127#PLUNGER-B-4	55400	C160405-02-1	blank	2016-04-28	2018-04-28
106317901	CT 5127#PLUNGER-B-4	54300	C160405-04-1	blank	2016-04-28	2018-04-28
106317901	CT 5127#PLUNGER-B-4	55200	C160405-05-1	blank	2016-04-28	2018-04-28
106317901	CT 5127#PLUNGER-B-4	54300	C160405-03-1	blank	2016-04-28	2018-04-28
106317901	CT 5127#PLUNGER-B-4	54800	C160406-02-1	blank	2016-04-28	2018-04-28
106519401	CT 5416-Y#PLUNGER-B (YEC)	69	A160419-009	 	2016-04-28	2018-04-28
105875301	CT 5194-Y#BARREL (YEC)	941	A160418-006	blank	2016-04-28	2018-04-28
101788501	CT 3005-Y #PLUNGER-B (YEC)	17884	B160418-007	blank	2016-04-28	2018-04-28
105709901	CT 4799-Y#BARREL (YEC)	9750	A160418-016	blank	2016-04-28	2018-04-28
105709901	CT 4799-Y#BARREL (YEC)	10700	A160419-002	blank	2016-04-28	2018-04-28
106317801	CT 5355#PLUNGER-A (YEC)	37881	A160414-003	blank	2016-04-28	2018-04-28
106532501	IC567-905-075#PB-1	100	A20160427	 	2016-04-28	2018-04-28
106532601	IC567-905-075#PB-2	100	A20160427	 	2016-04-28	2018-04-28
106516901	IC567-885-073#PB-3	20	A20160428	 	2016-04-28	2018-04-28
106517001	IC567-885-073#SD	20	A20160428	 	2016-04-28	2018-04-28
106256601	CT 5233#SPRING	1500	160428	blank	2016-04-28	2018-04-28
106516801	IC567-885-073#PB-2	20	A20160428	 	2016-04-28	2018-04-28
106516701	IC567-885-073#PB-1	20	A20160428	 	2016-04-28	2018-04-28
106532701	IC567-905-075#PB-3	100	A20160427	 	2016-04-28	2018-04-28
106532801	IC567-905-075#LB	100	A20160427	 	2016-04-28	2018-04-28
106366301	IC582-1444-012#IN-B	99	A20160428	blank	2016-04-28	2018-04-28
