item	item_desc	qty	lot_no	location	received_date	exp_date
105572301	CT 4859 #PLUNGER-1 (YEC)	3000	C160412-01-1	blank	2016-05-19	2018-05-19
106142001	IC-871-1#IN	2520	A060513R	blank	2016-05-19	2018-05-19
105176804	NP537-005#LT-1	6903	160513	R25-1/L3-04862	2016-05-19	2018-05-19
102583503	IC357-0644-068#IN-A	5313	D060513R	R21-1/L3-04169	2016-05-19	2018-05-19
102583602	IC357-0644-068P#IN-B	6792	C060513R	R15-1/L3-03081	2016-05-19	2018-05-19
106281401	NP587-001#SP	4000	160130	R21-2/L3-04257	2016-05-19	2018-05-19
106281401	NP587-001#SP	2000	160208	R21-2/L3-04257	2016-05-19	2018-05-19
020195801	IC51-3244-1331#IN PES	19	160516	R41-2/L1-07753	2016-05-19	2018-05-19
106142101	IC-871-1#LB	3000	A060513R	R14-1/L2-02939	2016-05-19	2018-05-19
102583702	IC357-0644-068#LB	9327	D060516R	R30-2/L3-05713	2016-05-19	2018-05-19
106335101	IC572-1004-004-2#IN-B	1252	160516	R16-2/L2-03381	2016-05-19	2018-05-19
106335101	IC572-1004-004-2#IN-B	1889	160513	R16-2/L2-03381	2016-05-19	2018-05-19
020830701	IC354-0482-031P#IN-B	1920	B060513R	R38-2/L1-07211	2016-05-19	2018-05-19
020838001	IC357-1004-014#IN-A	464	B060513R	R40-1/L2-07449	2016-05-19	2018-05-19
021201202	QFN11T032-003#LB	20	A060513R	R31-1/L2-05837	2016-05-19	2018-05-19
020439202	IC234-1604-018#LV	772	F150423	R09-2/L4-02430	2016-05-19	2018-05-19
020087201	IC51-0684-498#IN PES	5	C160414	R40-1/L2-07440	2016-05-19	2018-05-19
101789401	SOP11T028-007#IN	125	B060119R	R34-1/L1-06401	2016-05-19	2018-05-19
021204302	PS44-44-3011#IN	332	R160119	R44-1/L2-08258	2016-05-19	2018-05-19
020442501	IC234-0484-034N#IN-B	20	F060513R	R33-1/L3-06167	2016-05-19	2018-05-19
020283701	IC51-0644-807-3#LB PEI	20	B060513R	R31-2/L2-05922	2016-05-19	2018-05-19
020442201	IC234-0484-039#LB	20	C060513R	R30-1/L2-05637	2016-05-19	2018-05-19
020443203	IC234-1004-023N#IN-B	20	E060513R	R20-1/L1-04036	2016-05-19	2018-05-19
020214202	IC51-1284-1702#IN PEI	104	B160311	R40-2/L2-07537	2016-05-19	2018-05-19
021930702	IC357-1004-014P-1#IN-B	605	A060513R	R38-1/L1-07113	2016-05-19	2018-05-19
104769601	NP436-17101#IN-B NO.4	17472	F160510	R18-2/L3-03715	2016-05-19	2018-05-19
105399601	NP559-676-004#LO-2	1160	B160506	R12-2/L1-02688	2016-05-19	2018-05-19
104769701	NP436-17101#CV NO.4	13440	C160427	R24-1/L2-04738	2016-05-19	2018-05-19
104033101	IC357-1004-014-2#IN-A	120	B060513R	R21-1/L2-04195	2016-05-19	2018-05-19
020628602	NP378-29903#IN-B-P	161	E060223R	R40-1/L3-07403	2016-05-19	2018-05-19
104604001	IC564-001#PL	182	160512	R08-2/L1-02219	2016-05-19	2018-05-19
020277701	IC51-1204-1657#PP PEI	141	160516	R17-1/L2-03465	2016-05-19	2018-05-19
105399601	NP559-676-004#LO-2	1160	A160507	R12-2/L1-02688	2016-05-19	2018-05-19
104769501	NP436-17101#IN-A-1NO.4	7000	K160426	R18-2/L3-03697	2016-05-19	2018-05-19
106379001	NP568-001#CV NO.2	16155	160507	blank	2016-05-19	2018-05-19
106096702	NP469-017#IN-A	337	C060223R	blank	2016-05-19	2018-05-19
105399701	NP559-004#GP-1L	1548	B160510	R13-1/L1-02789	2016-05-19	2018-05-19
106317801	CT 5355#PLUNGER-A (YEC)	43100	A160329-113	blank	2016-05-19	2018-05-19
106317801	CT 5355#PLUNGER-A (YEC)	39400	A160308-109	blank	2016-05-19	2018-05-19
106317801	CT 5355#PLUNGER-A (YEC)	9273	A160406-121	blank	2016-05-19	2018-05-19
106317801	CT 5355#PLUNGER-A (YEC)	42700	A160401-119	blank	2016-05-19	2018-05-19
105981301	CT 4683#SPRING-2 300K (MICRO)	102240	156A101	blank	2016-05-19	2018-05-19
104574401	CT 4600 #SPRING (OCEANS)	13000	16-5-17	blank	2016-05-19	2018-05-19
105432901	CS-K1002	3440	16-5-17	R03-2/L2-00785	2016-05-19	2018-05-19
105063201	IC567-003#GP-1	13	B160218	R13-1/L1-02779	2016-05-19	2018-05-19
104000401	NP383-18038#CV-4	50	H060513R	R35-1/L2-06531	2016-05-19	2018-05-19
101368001	NP351-292-463#GP	20	A060513R	R34-2/L2-06462	2016-05-19	2018-05-19
020508003	NP383-84107#LO-P PES	20	C060513R	R16-1/L2-03287	2016-05-19	2018-05-19
104882801	NP537-004#GP-A	20	A060513R	R34-2/L1-06492	2016-05-19	2018-05-19
104697801	NP566-729-001#MO	9	A150629	R22-1/L1-04381	2016-05-19	2018-05-19
105649101	CS-782	100	641500	R01-1/L1-00117	2016-05-19	2018-05-19
103173901	CS-569	8000	472400	R02-1/L2-00371	2016-05-19	2018-05-19
104697601	NP566-729-001#IN-A	9	B140612	R21-1/L2-04179	2016-05-19	2018-05-19
104769801	NP436-17101#MO NO.4	20000	B160329	R06-2/L3-01607	2016-05-19	2018-05-19
021672401	C25-310#SF	500	16-5-17	R05-1/L3-01194	2016-05-19	2018-05-19
102983801	M-SHAFT-162[R]	10000	CZ-234581	R06-1/L5-01415	2016-05-19	2018-05-19
021778201	HEX NUT M3.0 (TYPE-2) SUS	1000	16-2-12	R04-1/L3-00918	2016-05-19	2018-05-19
103744701	IC530-017#SC-2	188	A-233029	R04-1/L2-00931	2016-05-19	2018-05-19
021640102	M SHAFT-31 (1.0 L=26) [R]	10	CZ-234333	R04-2/L5-01003	2016-05-19	2018-05-19
021660302	P SHAFT-98 (2.0 L=38.5) [R]	30	CE-231482	R06-1/L3-01458	2016-05-19	2018-05-19
021660102	P SHAFT-104 (1.5 L=48.5) [R]	40	CE-234264	R06-1/L3-01462	2016-05-19	2018-05-19
103935602	IC542-003#SC-R	132	B-013567	R04-1/L3-00913	2016-05-19	2018-05-19
021646002	M SHAFT-66 (3.0 L=42) [R]	22	CZ-015048	R05-1/L1-01244	2016-05-19	2018-05-19
021642302	M SHAFT-32 (1.5 L=16) [R]	120	CZ-234458	R05-1/L2-01224	2016-05-19	2018-05-19
104574301	CT 4368 #PLUNGER-5	10000	H160408-01-1	blank	2016-05-19	2018-05-19
104348502	CT 4368 #PLUNGER-2	15200	H160503-02-1	blank	2016-05-19	2018-05-19
105399501	NP559-004#CV	1686	B160506	R25-1/L2-04899	2016-05-19	2018-05-19
106554101	IC561-296-195#PB-B(300-499)	150	A20160518-4	 	2016-05-19	2018-05-19
