item	item_desc	qty	lot_no	location	received_date	exp_date
105889902	CT 2097-A/B/C/D-YD	16000	F171121-06-3	blank	2017-12-07	2018-06-07
105889902	CT 2097-A/B/C/D-YD	15600	F171121-02-3	blank	2017-12-07	2018-06-07
105889902	CT 2097-A/B/C/D-YD	18000	F171122-04-3	blank	2017-12-07	2018-06-07
105889902	CT 2097-A/B/C/D-YD	15800	F171121-08-3	blank	2017-12-07	2018-06-07
105889902	CT 2097-A/B/C/D-YD	16800	F171123-02Z-3	blank	2017-12-07	2018-06-07
105889902	CT 2097-A/B/C/D-YD	17800	F171122-10-3	blank	2017-12-07	2018-06-07
105145302	CT 4741-1-A/B/C	10000	J171128-01-3	blank	2017-12-07	2018-06-07
105905802	CT 4013-YD-D	21400	G170524-01-1-D	blank	2017-12-07	2018-06-07
105905502	CT 4013-YD-A	20600	G170526-01-1-A	blank	2017-12-07	2018-06-07
105905602	CT 4013-YD-B	21100	G170525-02-1-B	blank	2017-12-07	2018-06-07
104883701	CT2800-2-ABC NO.3	42000	C171201-17-3	 	2017-12-07	2018-06-07
104883701	CT2800-2-ABC NO.3	26000	C171201-14-3	 	2017-12-07	2018-06-07
104883701	CT2800-2-ABC NO.3	55000	C171201-16-3	 	2017-12-07	2018-06-07
104883701	CT2800-2-ABC NO.3	50000	C171201-15-3	 	2017-12-07	2018-06-07
104883701	CT2800-2-ABC NO.3	50000	C171201-13-3	 	2017-12-07	2018-06-07
104883701	CT2800-2-ABC NO.3	50000	C171201-12-3	 	2017-12-07	2018-06-07
104883701	CT2800-2-ABC NO.3	50000	C171201-11-3	 	2017-12-07	2018-06-07
104883701	CT2800-2-ABC NO.3	50000	C171201-10-3	 	2017-12-07	2018-06-07
104883701	CT2800-2-ABC NO.3	50000	C171201-09-3	 	2017-12-07	2018-06-07
104883701	CT2800-2-ABC NO.3	50000	C171201-08-3	 	2017-12-07	2018-06-07
104883701	CT2800-2-ABC NO.3	50000	C171201-07-3	 	2017-12-07	2018-06-07
102520402	CT 3584-1-H (YEC)	80000	J171201-04-1	blank	2017-12-07	2018-06-07
102520402	CT 3584-1-H (YEC)	60000	J171201-03-1	blank	2017-12-07	2018-06-07
103091601	CT 4019	140	A-C024	S-RG/L4-00384	2017-12-07	2018-06-07
103091601	CT 4019	671	A-C025	S-RG/L4-00384	2017-12-07	2018-06-07
104873901	CT 4728 (MIKUNI)	100	C-26	S-RP/L4-00928	2017-12-07	2018-06-07
101201501	CT 176#4 AU-B	10200	J171124-03-3	S-RB/L3-00097	2017-12-07	2018-06-07
101201501	CT 176#4 AU-B	10230	J171124-01-3	S-RB/L3-00097	2017-12-07	2018-06-07
101201501	CT 176#4 AU-B	10240	J171124-02-3	S-RB/L3-00097	2017-12-07	2018-06-07
102520402	CT 3584-1-H (YEC)	80000	J171201-02-1	blank	2017-12-07	2018-06-07
102520402	CT 3584-1-H (YEC)	80000	J171201-01-1	blank	2017-12-07	2018-06-07
102520402	CT 3584-1-H (YEC)	40000	J171128-04-1	blank	2017-12-07	2018-06-07
102520402	CT 3584-1-H (YEC)	80000	J171128-03-1	blank	2017-12-07	2018-06-07
106160601	CT 2911-3-A/B	5000	J171201-01-1	blank	2017-12-07	2018-06-07
102125701	CT 2492-C BF NO.3	16300	E171128-01-3-C	blank	2017-12-07	2018-06-07
102125501	CT 2492-A BF NO.3	16792	E171128-01-3-A	blank	2017-12-07	2018-06-07
102434901	CT 2492-2C AUP-BF NO.3 (YEC)	13700	E170801-02-3-C	blank	2017-12-07	2018-06-07
102434801	CT 2492-2B AUP-BF NO.3 (YEC)	15200	E170801-02-3-B	blank	2017-12-07	2018-06-07
102434701	CT 2492-2A (AUP-BF)NO.3 YEC	13800	E170801-02-3-A	blank	2017-12-07	2018-06-07
101707401	CT 2375 BF	24900	F6133-2	blank	2017-12-07	2018-06-07
101730101	CT 304-2B-F	35000	FY283-1	blank	2017-12-07	2018-06-07
104883701	CT2800-2-ABC NO.3	40000	C170201-01-3	 	2017-12-07	2018-06-07
104883701	CT2800-2-ABC NO.3	50000	C170201-02-3	 	2017-12-07	2018-06-07
104883701	CT2800-2-ABC NO.3	50000	C170201-03-3	 	2017-12-07	2018-06-07
104883701	CT2800-2-ABC NO.3	40000	C170201-04-3	 	2017-12-07	2018-06-07
104883701	CT2800-2-ABC NO.3	50000	C170201-05-3	 	2017-12-07	2018-06-07
104883701	CT2800-2-ABC NO.3	50000	C170201-06-3	 	2017-12-07	2018-06-07
021959804	CS-310 SUS	27880	255A110	R01-1/L2-00093	2016-06-07	2018-06-07
021959804	CS-310 SUS	24702	265A111	R01-1/L2-00093	2016-06-07	2018-06-07
106035101	A10-234#SF	2000	160518	blank	2016-06-07	2018-06-07
021657302	P SHAFT-64 (1.5 L=32.5) [R]	3000	-	R06-1/L4-01444	2016-06-07	2018-06-07
021659702	P SHAFT-99 (1.5 L=37.6) [R]	2510	-	R06-1/L4-01455	2016-06-07	2018-06-07
021656702	P SHAFT-55 (1.5 L=30.5) [R]	3000	-	R06-1/L4-01443	2016-06-07	2018-06-07
021767601	+PH TAPPING SCREW M2 X 6 TYPE-2 w/SCRAPE	30000	-	R03-1/L1-00688	2016-06-07	2018-06-07
021769201	PLAIN WASHER M2.0 SUS	40000	-	R04-1/L1-00976	2016-06-07	2018-06-07
102838401	+PH TAPPING SCREW M2.6X8.0 TYPE-2	2360	-	R03-1/L1-00697	2016-06-07	2018-06-07
105125801	+PH TAPPING SCREW SUS M2.6X14 TYPE2	3000	-	R04-1/L4-00873	2016-06-07	2018-06-07
104004701	(0)+PH SCREW M1.6X3.5 SUS	3000	-	R03-2/L1-00835	2016-06-07	2018-06-07
021768401	PLAIN WASHER M3.0 SUS	10000	-	R04-1/L4-00894	2016-06-07	2018-06-07
020028301	IC-46-2410#IN	51	160530	R20-2/L2-04108	2016-06-07	2018-06-07
021038601	IC51-1004-1919#PL PEI	25	160602	R07-2/L1-01947	2016-06-07	2018-06-07
021034001	AD51-807-8#LP PEI +	25	160602	R24-2/L3-04800	2016-06-07	2018-06-07
021054501	IC51-0444-2013#IN PES	25	160603	R23-1/L3-04525	2016-06-07	2018-06-07
020616401	NP351-056-104#GP	100	B080527	R14-1/L1-02953	2016-06-07	2018-06-07
106394001	IC564-060#SP	100	1663	blank	2016-06-07	2018-06-07
106393901	IC564-060#ME	100	1663	blank	2016-06-07	2018-06-07
106575501	NP383-369#GP	155	B160603	 	2016-06-07	2018-06-07
103772501	NP506-032#LT	25	160602	R09-1/L5-02253	2016-06-07	2018-06-07
100865202	NP383-60057#IN-B-P	20	D050801R	R15-1/L1-03143	2016-06-07	2018-06-07
106141501	NP364-163#LT-2 NO.2	2263	160531	R07-1/L1-01817	2016-06-07	2018-06-07
100234901	NP276-03#SF-B (MATSUDA)	496	50915-M064	R04-2/L3-01043	2016-06-07	2018-06-07
102209901	NP383-225-130#LT	20	B060315R	R07-1/L1-01796	2016-06-07	2018-06-07
020611101	NP351-05672#LT-A	100	B090129	R07-1/L5-01701	2016-06-07	2018-06-07
020611201	NP351-05672#LT-B	100	B090129	R07-1/L5-01702	2016-06-07	2018-06-07
020440001	IC234-0644-027#LV	3815	C160531	R09-2/L5-02401	2016-06-07	2018-06-07
020436501	IC234-1004-014#IN-A	235	160531	R19-1/L2-03832	2016-06-07	2018-06-07
105632603	IC234-1004-408#LB	1088	E060601R	R18-1/L3-03605	2016-06-07	2018-06-07
106450901	IC357-1004-185#LB	43	160531	blank	2016-06-07	2018-06-07
103975901	IC550-0884-002#SD	48	A060510R	R33-2/L2-06290	2016-06-07	2018-06-07
103975901	IC550-0884-002#SD	128	A060520R	R33-2/L2-06290	2016-06-07	2018-06-07
103975901	IC550-0884-002#SD	824	A060518R	R33-2/L2-06290	2016-06-07	2018-06-07
104680202	IC357-1764-098P#IN-B	278	B060525R	R16-2/L3-03340	2016-06-07	2018-06-07
104680202	IC357-1764-098P#IN-B	23	B060419R	R16-2/L3-03340	2016-06-07	2018-06-07
105880701	IC234-0644-027P-2#IN-B	912	D160602	R22-2/L3-04422	2016-06-07	2018-06-07
105880701	IC234-0644-027P-2#IN-B	441	D160601	R22-2/L3-04422	2016-06-07	2018-06-07
105632502	IC234-1004-408P#IN-B	4762	C060602R	R15-1/L2-03092	2016-06-07	2018-06-07
105346001	IC561-020#PB-B	8	C150622	R25-1/L2-04892	2016-06-07	2018-06-07
103545001	P SHAFT-167(2.0 L=37.00)	2	CE-234579	R05-1/L3-01204	2016-06-07	2018-06-07
021652902	M SHAFT-15 (2.0 L=40) [R]	10	CZ-231783	R04-2/L5-00999	2016-06-07	2018-06-07
021643802	M SHAFT-29 (1.5 L=37) [R]	10	CZ-233424	R04-2/L5-01004	2016-06-07	2018-06-07
021649502	M SHAFT-101 (1.5 L=33) SUS [R]	51	CZ-012113	R05-1/L1-01253	2016-06-07	2018-06-07
103941401	IC530-004#SC-R	102	A-234261-306484	R03-1/L3-00640	2016-06-07	2018-06-07
101125301	HEX NUT M1.6 TYPE-2 SUS	6000	16-06-02	R03-2/L3-00784	2016-06-07	2018-06-07
021647002	M SHAFT-78 (3.0 L=34) [R]	162	CZ-234749	R05-1/L1-01243	2016-06-07	2018-06-07
104417301	(0)+PH TAPPING SCREW M1.7X4.0 B TITE SUS	8	16-6-3	R04-1/L3-00899	2016-06-07	2018-06-07
021660502	P SHAFT-106 (2.0 L=39.5) [R]	22	CE-232898	R06-1/L3-01470	2016-06-07	2018-06-07
021646902	M SHAFT-76 (3.0 L=30) [R]	36	CZ-014956	R05-1/L1-01245	2016-06-07	2018-06-07
021648902	M SHAFT-97 (1.5 L=39) [R]	40	16-8-16	R05-1/L1-01256	2016-06-07	2018-06-07
021643102	M SHAFT-05 (1.5 L=25) [R]	535	CZ-234109	R05-1/L2-01205	2016-06-07	2018-06-07
021650902	P SHAFT-13 (1.5 L=27.5) [R]	53	CE-234865	R06-1/L5-01425	2016-06-07	2018-06-07
021686602	IC51-0162-150#ST PES	57	B060518R	R44-2/L2-08348	2016-06-07	2018-06-07
106349001	NP351-400-678#CV-2	25	160602	R35-2/L1-06658	2016-06-07	2018-06-07
106575401	NP383-290#CV-5	250	160601	 	2016-06-07	2018-06-07
101830302	IC405-16918#LB	988	F160602R	R12-2/L2-02661	2016-06-07	2018-06-07
104924601	IC357-1284-101#IN-A	809	160602	R39-1/L1-07297	2016-06-07	2018-06-07
104924802	IC357-1164-101#LB	839	160601	R12-2/L3-02617	2016-06-07	2018-06-07
102439801	CS-512	44100	551100	R05-2/L4-01299	2016-06-07	2018-06-07
105120601	CS-724	500000	651800	R05-2/L1-01380	2016-06-07	2018-06-07
106527801	CT 5385#PLUNGER-1	3000	A160601-01-1	 	2016-06-07	2018-06-07
105877801	CS-796	100	652400	R03-2/L2-00792	2016-06-07	2018-06-07
