item	item_desc	qty	lot_no	location	received_date	exp_date
107008701	CT 5529-2-PD	115600	D171208-03-1	 	2017-12-17	2018-06-17
107008701	CT 5529-2-PD	126600	D171208-04-1	 	2017-12-17	2018-06-17
107008701	CT 5529-2-PD	130300	D171208-02-1	 	2017-12-17	2018-06-17
107008701	CT 5529-2-PD	129900	D171208-01-1	 	2017-12-17	2018-06-17
107008701	CT 5529-2-PD	129000	D171207-05-1	 	2017-12-17	2018-06-17
107008701	CT 5529-2-PD	129900	D171207-04-1	 	2017-12-17	2018-06-17
107008701	CT 5529-2-PD	70400	D171207-03-1	 	2017-12-17	2018-06-17
107008701	CT 5529-2-PD	100000	D171207-02-1	 	2017-12-17	2018-06-17
107008701	CT 5529-2-PD	130900	D171207-01-1	 	2017-12-17	2018-06-17
107008701	CT 5529-2-PD	80400	D171206-03-1	 	2017-12-17	2018-06-17
107008701	CT 5529-2-PD	130100	D171206-02-1	 	2017-12-17	2018-06-17
107008701	CT 5529-2-PD	131400	D171206-01M-1	 	2017-12-17	2018-06-17
105145401	CT4852	139	C-5	S-RP/L3-00936	2017-12-17	2018-06-17
103290901	CT 1709-AB BF	15000	M171127-03-6	blank	2017-12-17	2018-06-17
103290901	CT 1709-AB BF	18000	M171127-04-6	blank	2017-12-17	2018-06-17
103290901	CT 1709-AB BF	18000	M171127-05-6	blank	2017-12-17	2018-06-17
103498002	CT 4149-1-H	10000	L170822-01-1-H	blank	2017-12-17	2018-06-17
103507102	CT 4149-1-E	4200	L170823-01-1-E	blank	2017-12-17	2018-06-17
103497902	CT 4149-1-F	8000	L170816-01-1-F	blank	2017-12-17	2018-06-17
103506902	CT 4149-1-C	4000	L170510-01-1-C	blank	2017-12-17	2018-06-17
103497702	CT 4149-1-B	5000	L170816-01-1-B	blank	2017-12-17	2018-06-17
103507202	CT 4149-1-G	8000	L170601-02-1-G	blank	2017-12-17	2018-06-17
103973401	CT 4304-B.D.F PIN	13800	C171207-01-1	blank	2017-12-17	2018-06-17
021556806	CT 2841-1 C AU-B	3000	P171207-01-1-C	blank	2017-12-17	2018-06-17
106090901	CT 2911-5-A/B	50000	J171205-04-1	blank	2017-12-17	2018-06-17
106090901	CT 2911-5-A/B	31000	J171205-03-1	blank	2017-12-17	2018-06-17
106090901	CT 2911-5-A/B	50000	J171205-02-1	blank	2017-12-17	2018-06-17
106090901	CT 2911-5-A/B	50000	J171205-01-1	blank	2017-12-17	2018-06-17
106090901	CT 2911-5-A/B	49000	J171204-01-1	blank	2017-12-17	2018-06-17
106117301	CT 4610-D	60000	G171208-01-1	blank	2017-12-17	2018-06-17
103291801	CT 3858-1-ABC	40000	C170329-02-1	blank	2017-12-17	2018-06-17
103291801	CT 3858-1-ABC	22000	C170329-03-1	blank	2017-12-17	2018-06-17
103291801	CT 3858-1-ABC	15500	C170328-04-1	blank	2017-12-17	2018-06-17
103291801	CT 3858-1-ABC	40000	C170329-01-1	blank	2017-12-17	2018-06-17
105623501	CT 4741-2-A/B/C-PD	12600	J171123-04-3	blank	2017-12-17	2018-06-17
105623501	CT 4741-2-A/B/C-PD	13500	J171123-03-3	blank	2017-12-17	2018-06-17
105623501	CT 4741-2-A/B/C-PD	18600	J171123-01-3	blank	2017-12-17	2018-06-17
105014502	CT 4767-2	130000	H171211-02-6	blank	2017-12-17	2018-06-17
105014502	CT 4767-2	100000	H171211-03-6	blank	2017-12-17	2018-06-17
105014502	CT 4767-2	130000	H171211-01-6	blank	2017-12-17	2018-06-17
105014502	CT 4767-2	100000	H171209-03-6	blank	2017-12-17	2018-06-17
105841001	CT4709-2-H-PD	98400	R171117-02-1	blank	2017-12-17	2018-06-17
105841001	CT4709-2-H-PD	115000	R171117-01-1	blank	2017-12-17	2018-06-17
105841001	CT4709-2-H-PD	126900	R171118-01-1	blank	2017-12-17	2018-06-17
105561001	ST-123	5	A060125R	R26-1/L2-05125	2016-06-17	2018-06-17
106366101	IC582-1444-012#IN-A	25	B20160616-3	blank	2016-06-17	2018-06-17
105710001	CT 4799-Y#SPRING (MICRO)	7432	15YA252	blank	2016-06-17	2018-06-17
