item	item_desc	qty	lot_no	location	received_date	exp_date
106303701	NP504-272-014#SP-1	3000	F160216	R12-2/L2-02658	2016-06-10	2018-06-10
106303701	NP504-272-014#SP-1	5000	F160213	R12-2/L2-02658	2016-06-10	2018-06-10
106303701	NP504-272-014#SP-1	6500	E160202	R12-2/L2-02658	2016-06-10	2018-06-10
106303701	NP504-272-014#SP-1	8000	F160215	R12-2/L2-02658	2016-06-10	2018-06-10
106303701	NP504-272-014#SP-1	9500	E160203	R12-2/L2-02658	2016-06-10	2018-06-10
106366301	IC582-1444-012#IN-B	61	B20160609-2	blank	2016-06-10	2018-06-10
106366301	IC582-1444-012#IN-B	70	B20160609-1	blank	2016-06-10	2018-06-10
106365901	IC582-1407-012#LB	300	B20160609-3	blank	2016-06-10	2018-06-10
106487801	IC561-296-195#PB-L-2(100-299)	169	A20160609-4	blank	2016-06-10	2018-06-10
103297703	NP383-576-204#IN-A	20	C060607R	R14-2/L1-03042	2016-06-10	2018-06-10
020438003	IC234-1004-023P#IN-B	20	E060609R	R25-2/L3-04978	2016-06-10	2018-06-10
020437901	IC234-1004-023#IN-A	85	B060609R	R21-1/L3-04163	2016-06-10	2018-06-10
106487601	IC561-296-195#PB-B(100-299)	169	A20160609-4	blank	2016-06-10	2018-06-10
106587701	NP566-176#GP TDI-16-090	5	160610	 	2016-06-10	2018-06-10
106487701	IC561-296-195#PB-L-1(100-299)	169	A2016609-4	blank	2016-06-10	2018-06-10
106487501	IC561-296-195#PB-T(100-299)	170	A20160609-4	blank	2016-06-10	2018-06-10
106366101	IC582-1444-012#IN-A	280	B20160603-3	blank	2016-06-10	2018-06-10
105965201	NP583-020-009#LB	1542	B060609R	R13-2/L1-02862	2016-06-10	2018-06-10
105875301	CT 5194-Y#BARREL (YEC)	29	A160520-006	blank	2016-06-10	2018-06-10
106524503	CT 5356#PLUNGER-A (YEC)	31500	C160531-111	 	2016-06-10	2018-06-10
106547501	CT 5401-Y#PLUNGER (YEC)	326	A160531-011	 	2016-06-10	2018-06-10
106524703	CT 5356#SPRING (MICRO)	89000	165A192	 	2016-06-10	2018-06-10
106547401	CT 5401-Y#BARREL-1 (YEC)	168	A160531-006	 	2016-06-10	2018-06-10
106149701	CT 5300-Y#PLUNGER-A-3 (YEC)	30	A160503-005	 	2016-06-10	2018-06-10
