item	item_desc	qty	lot_no	location	received_date	exp_date
023014802	B15-96#SF[R]	7840	B-2341717	R05-1/L4-01165	2016-05-12	2018-05-12
020201601	IC51-0324-1760#IN PEI	19	A160506	R34-1/L2-06356	2016-05-12	2018-05-12
020541901	NP-89-19601#IN-A	28	E060428R	R33-1/L1-06212	2016-05-12	2018-05-12
020542001	NP-89-19601#IN-B	31	F060427R	R33-1/L1-06216	2016-05-12	2018-05-12
105987801	NP514-022#LT-1	40	A060509R	R07-2/L2-01930	2016-05-12	2018-05-12
105987701	NP514-022#LT-2	40	A060509R	R07-2/L2-01928	2016-05-12	2018-05-12
020951901	IC-497#ST	70	B060429R	R44-2/L2-08357	2016-05-12	2018-05-12
020951901	IC-497#ST	25	D050916R	R44-2/L2-08357	2016-05-12	2018-05-12
020951901	IC-497#ST	52	B051203R	R44-2/L2-08357	2016-05-12	2018-05-12
021661002	P SHAFT 111 (1.5 L=40.5)	168	CE-234369	R06-1/L3-01474	2016-05-12	2018-05-12
103797501	GP-326	336	A-234637	R01-2/L2-00227	2016-05-12	2018-05-12
104417201	(0)+PH TAPPING SCREW M1.2X2.0 B TITE SUS	672	16-5-10	R04-1/L3-00901	2016-05-12	2018-05-12
102459601	NP383-196-149#SF-1	2003	A-234688	R04-2/L3-01053	2016-05-12	2018-05-12
021652602	M SHAFT-12 (2.0 L=25) [R]	40	CZ-231963	R04-2/L5-01001	2016-05-12	2018-05-12
104417301	(0)+PH TAPPING SCREW M1.7X4.0 B TITE SUS	671	16-5-9	R04-1/L3-00899	2016-05-12	2018-05-12
103545001	P SHAFT-167(2.0 L=37.00)	168	CE-234579	R05-1/L3-01204	2016-05-12	2018-05-12
020469901	IC235-01#PK	10000	16-5-9	blank	2016-05-12	2018-05-12
102459703	NP383-196-149#SF-2	2003	C-234687	R04-2/L3-01054	2016-05-12	2018-05-12
104326302	GP-329[PBFREE]	2422	B-234628	R05-2/L3-01342	2016-05-12	2018-05-12
021644802	M SHAFT-52 (2.0 L=45) [R]	71	CZ-234479	R05-1/L2-01232	2016-05-12	2018-05-12
