item	item_desc	qty	lot_no	location	received_date	exp_date
106379001	NP568-001#CV NO.2	17347	160510	blank	2016-05-20	2018-05-20
105399301	NP559-676-004#IN-A	519	A160513	R19-1/L3-03791	2016-05-20	2018-05-20
105399301	NP559-676-004#IN-A	756	A160512	R19-1/L3-03791	2016-05-20	2018-05-20
105120601	CS-724	500000	642700	R05-2/L1-01380	2016-05-20	2018-05-20
106378901	CT5366 INSERT	48	A060118R	blank	2016-05-20	2018-05-20
103456801	CT 3164 #BARREL (PLATED)	4600	160519	blank	2016-05-20	2018-05-20
105709801	CT 4799-Y#PLUNGER-A-1 (YEC)	21100	160518	blank	2016-05-20	2018-05-20
021666602	M SHAFT-151 (1.5 L=43.8) [R]	6	CZ-234331	R06-1/L5-01417	2016-05-20	2018-05-20
105939201	CS-817	2428	640400 651700	R02-1/L3-00343	2016-05-20	2018-05-20
106267501	IC561-151.A117075#ME(1-9)	5	16-5-19	R08-2/L2-02187	2016-05-20	2018-05-20
106267601	IC561-151.A117075#SP(1-9)	5	16-5-19	R08-2/L2-02195	2016-05-20	2018-05-20
102803701	CS-540	500	651600	R02-1/L1-00402	2016-05-20	2018-05-20
104203801	IC550-0564-010#GP	39	A060513R	R32-2/L2-06104	2016-05-20	2018-05-20
102885601	NP515-196-001#LO	57	C060513R	R32-1/L3-05982	2016-05-20	2018-05-20
102885202	NP515-196-001#IN-A	57	D060513R	R21-1/L2-04178	2016-05-20	2018-05-20
101861301	NP486-676-001#CV	119	A160418	R35-2/L1-06671	2016-05-20	2018-05-20
104130801	NP556-0576-001#SP-A	83	A160419	blank	2016-05-20	2018-05-20
103973701	ST-119	659	A060513R	R44-2/L1-08399	2016-05-20	2018-05-20
021650402	M SHAFT-104 (1.5 L=48) [R]	21	CZ-234775	R05-1/L1-01259	2016-05-20	2018-05-20
106454101	IC561-180#SC	1057	A-234759	blank	2016-05-20	2018-05-20
106486501	D12-180#SF	5520	A-015085	blank	2016-05-20	2018-05-20
104417201	(0)+PH TAPPING SCREW M1.2X2.0 B TITE SUS	2000	16-5-18	R04-1/L3-00901	2016-05-20	2018-05-20
021642102	M SHAFT-28 (1.5 L=12) [R]	5	CZ-232865	R05-1/L2-01216	2016-05-20	2018-05-20
021650502	M SHAFT-105 (2.0 L=48) [R]	10	CZ-012225	R06-1/L5-01402	2016-05-20	2018-05-20
104966001	IC357-104#ME	13000	160520	R05-2/L2-01370	2016-05-20	2018-05-20
105432501	IC572-1764-001#IN-A	886	A060519R	R20-2/L1-04125	2016-05-20	2018-05-20
106524503	CT 5356#PLUNGER-A (YEC)	24300	160520	 	2016-05-20	2018-05-20
106510901	IC561-197#MO(50-99)	46	A20160519-4	 	2016-05-20	2018-05-20
106563501	CT 5420-Y#PLUNGER-B (YEC)	13183	A160506-017	 	2016-05-20	2018-05-20
106563201	CT 5420-Y#PLUNGER-A (YEC)	23188	A160428-007	 	2016-05-20	2018-05-20
106149701	CT 5300-Y#PLUNGER-A-3 (YEC)	68	A160513-005	 	2016-05-20	2018-05-20
