item	item_desc	qty	lot_no	location	received_date	exp_date
106549401	IC572-1004-004-2#IN-A	34	-	 	2016-06-04	2018-06-04
020021401	IC70-1521#IN PES	3	-	R15-2/L3-03162	2016-06-04	2018-06-04
020021901	IC70-2313#IN PES	42	-	R23-2/L2-04637	2016-06-04	2018-06-04
020308204	IC91-2806MF#IN PES	25	-	R38-1/L2-07082	2016-06-04	2018-06-04
106098501	LOCK NUT BS M3.0-5.7	13728	-	R04-2/L4-01011	2016-06-04	2018-06-04
021653102	M SHAFT-02 (2.0 L=47) [R]	30	-	R05-1/L2-01207	2016-06-04	2018-06-04
021643302	M SHAFT-03 (1.5 L=30) [R]	504	-	R05-1/L2-01208	2016-06-04	2018-06-04
021642202	M SHAFT-41 (1.5 L=13) [R]	40	-	R05-1/L2-01227	2016-06-04	2018-06-04
021646002	M SHAFT-66 (3.0 L=42) [R]	34	-	R05-1/L1-01244	2016-06-04	2018-06-04
021646302	M SHAFT-68 (3.0 L=37) [R]	32	-	R05-1/L1-01241	2016-06-04	2018-06-04
021646602	M SHAFT-71 (1.5 L=21.5) [R]	1193	-	R05-1/L1-01239	2016-06-04	2018-06-04
021647102	M SHAFT-77 (3.0 L=46) [R]	80	-	R05-1/L1-01246	2016-06-04	2018-06-04
105411702	NP352-234#GP	9	-	R32-2/L1-06139	2016-06-04	2018-06-04
105654101	NP364-026-160#IN	5272	-	R19-2/L1-03958	2016-06-04	2018-06-04
105654601	NP364-160#LT-2	17213	-	R22-1/L2-04359	2016-06-04	2018-06-04
105654701	NP364-160#LT-3	8812	-	R22-1/L1-04396	2016-06-04	2018-06-04
021678102	NP404-32802#SF SUS[R]	36	-	R04-2/L4-01033	2016-06-04	2018-06-04
101229401	NP470-308-001#LO	13	-	R16-1/L2-03273	2016-06-04	2018-06-04
102664905	NP494-114-010#IN-A	100	-	R14-1/L3-02898	2016-06-04	2018-06-04
102793901	NP506-088-006#IN	20	-	R38-1/L1-07112	2016-06-04	2018-06-04
102885302	NP515-196-001#IN-B	374	-	R15-1/L1-03122	2016-06-04	2018-06-04
105775101	NP556-004#LT	558	-	blank	2016-06-04	2018-06-04
106097001	NP469-017#GP	141	A060524R	blank	2016-06-04	2018-06-04
106097001	NP469-017#GP	490	A060212R	blank	2016-06-04	2018-06-04
106096901	NP469-3677-017#IN-B	135	C060218R	R21-1/L2-04192	2016-06-04	2018-06-04
020446801	IC234-1444-053P#IN-B	559	A160527	R14-2/L3-02982	2016-06-04	2018-06-04
103108001	IC234-1444-128#IN-B-P	545	B160122	R25-2/L3-04964	2016-06-04	2018-06-04
105632603	IC234-1004-408#LB	2263	E060601R	R18-1/L3-03605	2016-06-04	2018-06-04
103974903	IC549-1084-001#IN	302	D060601R	R41-2/L2-07704	2016-06-04	2018-06-04
106096702	NP469-017#IN-A	608	C060223R	blank	2016-06-04	2018-06-04
106281001	NP587-001#CV	3855	160601	blank	2016-06-04	2018-06-04
105632401	IC234-1004-408#IN-A	3637	A060601R	R40-2/L1-07560	2016-06-04	2018-06-04
106451801	NP364-110-178#IN	-4026	160602	blank	2016-06-04	2018-06-04
102033903	NP483-1521-001#IN-B	83	160531	R41-2/L1-07745	2016-06-04	2018-06-04
103772402	NP506-032#GP	25	160601	R34-2/L2-06458	2016-06-04	2018-06-04
103975001	IC549-1084-001#SD	445	C060527R	R33-2/L2-06282	2016-06-04	2018-06-04
104543701	 M2.0X10 2SCREW	380	-	blank	2016-06-04	2018-06-04
103940901	(0)+FH SCREW M2.0X6.0 SUS	100	-	R05-2/L1-01377	2016-06-04	2018-06-04
