item	item_desc	qty	lot_no	location	received_date	exp_date
101201601	CT 2175-A AU-B (TSUNEKI)	8566	N170719-08-1-A	S-RC/L3-00155	2017-11-01	2018-05-01
101201601	CT 2175-A AU-B (TSUNEKI)	10090	N170719-07-1-A	S-RC/L3-00155	2017-11-01	2018-05-01
101201601	CT 2175-A AU-B (TSUNEKI)	1344	N170719-06-1-A	S-RC/L3-00155	2017-11-01	2018-05-01
101201701	CT 2175-B AU-B (TSUNEKI)	8977	N170719-08-1-B	S-RC/L3-00156	2017-11-01	2018-05-01
101201701	CT 2175-B AU-B (TSUNEKI)	10080	N170719-07-1-B	S-RC/L3-00156	2017-11-01	2018-05-01
101201701	CT 2175-B AU-B (TSUNEKI)	943	N170719-06-1-B	S-RC/L3-00156	2017-11-01	2018-05-01
101201801	CT 2175-C AU-B (TSUNEKI)	9567	N170719-08-1-C	S-RC/L3-00157	2017-11-01	2018-05-01
102368501	CT 1122-A (AUP-BF) NO.7	14000	J/B170802-01-7-A	blank	2017-11-01	2018-05-01
102368601	CT 1122-B (AUP-BF) NO.7	10000	J/B170803-02-7-B	blank	2017-11-01	2018-05-01
102368701	CT 1122-C (AUP-BF) NO.7	4300	J/B170803-01-7-C	blank	2017-11-01	2018-05-01
102368701	CT 1122-C (AUP-BF) NO.7	8700	J/B170803-02-7-C	blank	2017-11-01	2018-05-01
104525201	CT 2611-A/B-2 NO.12	39000	G171025-02-13	blank	2017-11-01	2018-05-01
104525201	CT 2611-A/B-2 NO.12	50000	G171025-01-13	blank	2017-11-01	2018-05-01
104525201	CT 2611-A/B-2 NO.12	50000	G171024-08-13	blank	2017-11-01	2018-05-01
104525201	CT 2611-A/B-2 NO.12	49500	G171024-07-13	blank	2017-11-01	2018-05-01
104525201	CT 2611-A/B-2 NO.12	50000	G171024-06-13	blank	2017-11-01	2018-05-01
104525201	CT 2611-A/B-2 NO.12	50000	G171024-05-13	blank	2017-11-01	2018-05-01
021574002	CT 2942-A BF	3000	A171024-01-2-A	blank	2017-11-01	2018-05-01
021574102	CT 2942-B BF	3000	A171024-01-2-B	blank	2017-11-01	2018-05-01
021574202	CT 2942-C BF	3000	A171024-01-2-C	blank	2017-11-01	2018-05-01
107019501	CT 3134-5 BF	10000	R171024-06-12	 	2017-11-01	2018-05-01
107019501	CT 3134-5 BF	129500	R171024-05-12	 	2017-11-01	2018-05-01
107019501	CT 3134-5 BF	130000	R171024-04-12	 	2017-11-01	2018-05-01
107019501	CT 3134-5 BF	115000	R171024-03-12	 	2017-11-01	2018-05-01
107019501	CT 3134-5 BF	130000	R171025-02-12	 	2017-11-01	2018-05-01
107019501	CT 3134-5 BF	127000	R171025-01-12	 	2017-11-01	2018-05-01
107019501	CT 3134-5 BF	129600	R171025-04-12	 	2017-11-01	2018-05-01
107019501	CT 3134-5 BF	60000	R171025-03-12	 	2017-11-01	2018-05-01
102611201	CT 3881-A	473	171031	S-RK/L3-00632	2017-11-01	2018-05-01
102611301	CT 3881-B	473	171031	S-RK/L3-00633	2017-11-01	2018-05-01
102611501	CT 3881-C	462	171031	S-RK/L3-00634	2017-11-01	2018-05-01
103506702	CT 4149-1-A	3000	L170911-01-1-A	blank	2017-11-01	2018-05-01
106909701	CT 4424-3-2-PD	76400	F171019-07-1	 	2017-11-01	2018-05-01
106909701	CT 4424-3-2-PD	80500	F171019-08-1	 	2017-11-01	2018-05-01
106909701	CT 4424-3-2-PD	80900	F171024-01M-1	 	2017-11-01	2018-05-01
106909701	CT 4424-3-2-PD	80800	F171024-02-1	 	2017-11-01	2018-05-01
106909701	CT 4424-3-2-PD	80100	F171024-03-1	 	2017-11-01	2018-05-01
106909701	CT 4424-3-2-PD	80200	F171024-04-1	 	2017-11-01	2018-05-01
105192501	CT 4753-A	1800	A171025-01-1-A	blank	2017-11-01	2018-05-01
105192501	CT 4753-A	13800	A171025-02-1-A	blank	2017-11-01	2018-05-01
105192601	CT 4753-B	8000	A171025-01-1-B	104525201	2017-11-01	2018-05-01
105192601	CT 4753-B	11500	A171025-02-1-B	104525201	2017-11-01	2018-05-01
106450801	CT 5044-5-A/B/C	20900	E171026-06-1	blank	2017-11-01	2018-05-01
106450801	CT 5044-5-A/B/C	33000	E171026-05-1	blank	2017-11-01	2018-05-01
106450801	CT 5044-5-A/B/C	34000	E171026-04-1	blank	2017-11-01	2018-05-01
106450801	CT 5044-5-A/B/C	35000	E171026-03-1	blank	2017-11-01	2018-05-01
106450801	CT 5044-5-A/B/C	35000	E171026-02-1	blank	2017-11-01	2018-05-01
106450801	CT 5044-5-A/B/C	30000	E171026-01-1	blank	2017-11-01	2018-05-01
105771801	CT 5128-A/B	3000	E171017-09-1	blank	2017-11-01	2018-05-01
104525201	CT 2611-A/B-2 NO.12	41200	G171023-01-13	blank	2017-10-31	2018-05-01
104525201	CT 2611-A/B-2 NO.12	50000	G171024-01-13	blank	2017-10-31	2018-05-01
104525201	CT 2611-A/B-2 NO.12	50000	G171024-02-13	blank	2017-10-31	2018-05-01
104525201	CT 2611-A/B-2 NO.12	50000	G171024-03-13	blank	2017-10-31	2018-05-01
104525201	CT 2611-A/B-2 NO.12	17000	G171023-02-13	blank	2017-10-31	2018-05-01
104525201	CT 2611-A/B-2 NO.12	50000	G171024-04-13	blank	2017-10-31	2018-05-01
102837501	CT 3691-3	19400	E171019-1-0003	blank	2017-10-31	2018-05-01
102837501	CT 3691-3	18900	E171019-1-0004	blank	2017-10-31	2018-05-01
102837501	CT 3691-3	10400	E171019-1-0001	blank	2017-10-31	2018-05-01
102837501	CT 3691-3	20000	E171019-1-0002	blank	2017-10-31	2018-05-01
102837501	CT 3691-3	20000	E171019-1-0005	blank	2017-10-31	2018-05-01
102837501	CT 3691-3	20000	E171019-1-0009	blank	2017-10-31	2018-05-01
102837501	CT 3691-3	20000	E171019-1-0006	blank	2017-10-31	2018-05-01
102837501	CT 3691-3	19800	E171019-1-0007	blank	2017-10-31	2018-05-01
102837501	CT 3691-3	19900	E171019-1-0010	blank	2017-10-31	2018-05-01
102837501	CT 3691-3	20000	E171019-1-0008	blank	2017-10-31	2018-05-01
102837501	CT 3691-3	19500	E171019-1-0011	blank	2017-10-31	2018-05-01
102732501	CT 3712-B BF SANNO HOOP	5000	B171023-01-1-B	blank	2017-10-31	2018-05-01
102732701	CT 3712-C BF SANNO HOOP	5000	B171023-01-1-C	blank	2017-10-31	2018-05-01
102732901	CT 3712-D BF SANNO HOOP	5000	B171023-01-1-D	blank	2017-10-31	2018-05-01
106880701	CT 4714-2A(NAISEI PLATE)	34200	L171024-4-0004	blank	2017-10-31	2018-05-01
106880701	CT 4714-2A(NAISEI PLATE)	20300	L171024-4-0003	blank	2017-10-31	2018-05-01
106880701	CT 4714-2A(NAISEI PLATE)	34200	L171024-4-0007	blank	2017-10-31	2018-05-01
106880701	CT 4714-2A(NAISEI PLATE)	34000	L171024-4-0006	blank	2017-10-31	2018-05-01
106880701	CT 4714-2A(NAISEI PLATE)	34100	L171024-4-0005	blank	2017-10-31	2018-05-01
106880701	CT 4714-2A(NAISEI PLATE)	34300	L171024-4-0009	blank	2017-10-31	2018-05-01
106880701	CT 4714-2A(NAISEI PLATE)	16000	L171024-4-0008	blank	2017-10-31	2018-05-01
106880701	CT 4714-2A(NAISEI PLATE)	20900	L171024-4-0010	blank	2017-10-31	2018-05-01
106062901	CT 5128-A/B-YD	22200	E171016-04-1	blank	2017-10-31	2018-05-01
106062901	CT 5128-A/B-YD	50600	E171016-01-1	blank	2017-10-31	2018-05-01
106062901	CT 5128-A/B-YD	50100	E171016-02-1	blank	2017-10-31	2018-05-01
106062901	CT 5128-A/B-YD	44700	E171016-03-1	blank	2017-10-31	2018-05-01
106318603	CT 5217-1 (HOOP)	3300	D171019-07-1	blank	2017-10-31	2018-05-01
106318703	CT 5217-2 (HOOP)	14200	D171020-03-1	blank	2017-10-31	2018-05-01
106318703	CT 5217-2 (HOOP)	13700	D171020-05-1	blank	2017-10-31	2018-05-01
