item	item_desc	qty	lot_no	location	received_date	exp_date
101201601	CT 2175-A AU-B (TSUNEKI)	1534	N170719-08-1-A	S-RC/L3-00155	2017-12-13	2018-06-13
101201601	CT 2175-A AU-B (TSUNEKI)	5000	N170719-06-1-A	S-RC/L3-00155	2017-12-13	2018-06-13
101201601	CT 2175-A AU-B (TSUNEKI)	5090	N170719-05-1-A	S-RC/L3-00155	2017-12-13	2018-06-13
101201601	CT 2175-A AU-B (TSUNEKI)	2930	N170719-03-1-A	S-RC/L3-00155	2017-12-13	2018-06-13
101201601	CT 2175-A AU-B (TSUNEKI)	5000	N170719-05-1-A	S-RC/L3-00155	2017-12-13	2018-06-13
021362301	CT 685 A AU-B	772	F17041401-2-A	S-RH/L4-00444	2017-12-13	2018-06-13
021362401	CT 685 B AU-B	772	F170414-01-2-B	S-RH/L4-00445	2017-12-13	2018-06-13
105923601	CT 2894-A-YD	28000	D171123-02-1-A	blank	2017-12-13	2018-06-13
105923601	CT 2894-A-YD	20500	D171123-01-1-A	blank	2017-12-13	2018-06-13
105923601	CT 2894-A-YD	39300	D171123-03-1-A	blank	2017-12-13	2018-06-13
105923601	CT 2894-A-YD	15500	D171123-05-1-A	blank	2017-12-13	2018-06-13
105923601	CT 2894-A-YD	24700	D171123-04-1-A	blank	2017-12-13	2018-06-13
105923701	CT 2894-B-YD	16900	D171123-02-1-B	blank	2017-12-13	2018-06-13
105923701	CT 2894-B-YD	30500	D171123-01-1-B	blank	2017-12-13	2018-06-13
105923701	CT 2894-B-YD	17700	D171124-01-1-B	blank	2017-12-13	2018-06-13
105923701	CT 2894-B-YD	23400	D171123-03-1-B	blank	2017-12-13	2018-06-13
104883701	CT2800-2-ABC NO.3	43000	C171206-01-3	 	2017-12-13	2018-06-13
106090901	CT 2911-5-A/B	20900	J171206-02-1	blank	2017-12-13	2018-06-13
106090901	CT 2911-5-A/B	48800	J171206-01-1	blank	2017-12-13	2018-06-13
107008701	CT 5529-2-PD	108600	C171113-02-1	 	2017-12-13	2018-06-13
101201601	CT 2175-A AU-B (TSUNEKI)	1534	N170719-08-1-A	S-RC/L3-00155	2017-12-13	2018-06-13
101201601	CT 2175-A AU-B (TSUNEKI)	5000	N170719-06-1-A	S-RC/L3-00155	2017-12-13	2018-06-13
101201601	CT 2175-A AU-B (TSUNEKI)	10090	N170719-05-1-A	S-RC/L3-00155	2017-12-13	2018-06-13
101201601	CT 2175-A AU-B (TSUNEKI)	2930	N170719-03-1-A	S-RC/L3-00155	2017-12-13	2018-06-13
021362301	CT 685 A AU-B	772	F17041401-2-A	S-RH/L4-00444	2017-12-13	2018-06-13
021362401	CT 685 B AU-B	772	F170414-01-2-B	S-RH/L4-00445	2017-12-13	2018-06-13
105923601	CT 2894-A-YD	28000	D171123-02-1-A	blank	2017-12-13	2018-06-13
105923601	CT 2894-A-YD	20500	D171123-01-1-A	blank	2017-12-13	2018-06-13
105923601	CT 2894-A-YD	39300	D171123-03-1-A	blank	2017-12-13	2018-06-13
105923601	CT 2894-A-YD	15500	D171123-05-1-A	blank	2017-12-13	2018-06-13
105923601	CT 2894-A-YD	24700	D171123-04-1-A	blank	2017-12-13	2018-06-13
105923701	CT 2894-B-YD	16900	D171123-02-1-B	blank	2017-12-13	2018-06-13
105923701	CT 2894-B-YD	30500	D171123-01-1-B	blank	2017-12-13	2018-06-13
105923701	CT 2894-B-YD	17700	D171124-01-1-B	blank	2017-12-13	2018-06-13
105923701	CT 2894-B-YD	23400	D171123-03-1-B	blank	2017-12-13	2018-06-13
104883701	CT2800-2-ABC NO.3	43000	C171206-01-3	 	2017-12-13	2018-06-13
106090901	CT 2911-5-A/B	20900	J171206-02-1	blank	2017-12-13	2018-06-13
106090901	CT 2911-5-A/B	48800	J171206-01-1	blank	2017-12-13	2018-06-13
107008701	CT 5529-2-PD	108600	C171113-02-1	 	2017-12-13	2018-06-13
