item	item_desc	qty	lot_no	location	received_date	exp_date
021382501	CT 911 A AU-B	335	E171110-01-2-A	S-RI/L2-00525	2017-11-29	2018-05-29
021378701	CT 866 D AU-B	5000	F171117-01-1-D	S-RH/L1-00480	2017-11-29	2018-05-29
021378701	CT 866 D AU-B	5000	D171117-02-1-D	S-RH/L1-00480	2017-11-29	2018-05-29
021378701	CT 866 D AU-B	5470	F171117-03-1-D	S-RH/L1-00480	2017-11-29	2018-05-29
021386101	CT 866 A AU-B	5000	F171116-01-1-A	S-RI/L6-00483	2017-11-29	2018-05-29
021386101	CT 866 A AU-B	5000	F171116-02-1-A	S-RI/L6-00483	2017-11-29	2018-05-29
021386101	CT 866 A AU-B	5350	F171116-3-1-A	S-RI/L6-00483	2017-11-29	2018-05-29
021378901	CT 866 B AU-B	5000	F171116-01-1-B	S-RI/L6-00482	2017-11-29	2018-05-29
021378901	CT 866 B AU-B	5000	F171116-02-1-B	S-RI/L6-00482	2017-11-29	2018-05-29
021378901	CT 866 B AU-B	5400	F171116-03-1-B	S-RI/L6-00482	2017-11-29	2018-05-29
021382601	CT 911 B AU-B	491	E171110-01-2-B	S-RI/L1-00535	2017-11-29	2018-05-29
106623301	CT 4774-2-PD	490	ISP880-C-03	S-RK/L6-00610	2017-11-29	2018-05-29
021382701	CT 911 C AU-B	624	E171110-01-2-C	S-RJ/L5-00552	2017-11-29	2018-05-29
101707401	CT 2375 BF	24800	F6133-3	blank	2017-11-29	2018-05-29
101707401	CT 2375 BF	24900	F6133-4	blank	2017-11-29	2018-05-29
101707401	CT 2375 BF	24600	F6133-5	blank	2017-11-29	2018-05-29
101707401	CT 2375 BF	23200	F6123-1	blank	2017-11-29	2018-05-29
102368601	CT 1122-B (AUP-BF) NO.7	3500	J/B171121-01-7-B	blank	2017-11-29	2018-05-29
102368501	CT 1122-A (AUP-BF) NO.7	10000	J/B171122-01-7-A	blank	2017-11-29	2018-05-29
106116401	CT 5057 NI	90000	E171121-06-1	blank	2017-11-29	2018-05-29
106116401	CT 5057 NI	129600	E171121-05-1	blank	2017-11-29	2018-05-29
106896101	CT 2088-YD-A/B/C (FURUKAWA)	25200	L170914-3Y-0013	 	2017-11-29	2018-05-29
106896101	CT 2088-YD-A/B/C (FURUKAWA)	26900	L170912-3Y-0003	 	2017-11-29	2018-05-29
106896101	CT 2088-YD-A/B/C (FURUKAWA)	25400	L170912-3Y-0001	 	2017-11-29	2018-05-29
106896101	CT 2088-YD-A/B/C (FURUKAWA)	26900	L170912-3Y-0002	 	2017-11-29	2018-05-29
105146702	CT 4741-5-A/B/C	3000	J171122-01-3	 	2017-11-29	2018-05-29
104380701	CONTACT 3590 NI	80000	G171120-04-2	blank	2017-11-29	2018-05-29
104380701	CONTACT 3590 NI	120000	G171120-03-2	blank	2017-11-29	2018-05-29
104380701	CONTACT 3590 NI	129500	G171121-06-2	blank	2017-11-29	2018-05-29
104380701	CONTACT 3590 NI	130000	G171123-03-2	blank	2017-11-29	2018-05-29
104380701	CONTACT 3590 NI	130000	G171123-04-2	blank	2017-11-29	2018-05-29
104380701	CONTACT 3590 NI	130000	G171123-01-2	blank	2017-11-29	2018-05-29
104380701	CONTACT 3590 NI	130000	G171123-02-2	blank	2017-11-29	2018-05-29
104380701	CONTACT 3590 NI	128000	G171122-04-2	blank	2017-11-29	2018-05-29
104380701	CONTACT 3590 NI	129000	G171122-05-2	blank	2017-11-29	2018-05-29
