item	item_desc	qty	lot_no	location	received_date	exp_date
021492201	CT 2385 A AU-B	667	B160609-01-1-A	S-RD/L4-00201	2017-11-11	2018-05-11
101202101	CT 418 A AU-B (YEC)	4340	H170524-03-1-A	S-RG/L6-00367	2017-11-11	2018-05-11
101202201	CT 418 B AU-B (YEC)	3310	H170524-03-1-B	S-RG/L6-00366	2017-11-11	2018-05-11
101203301	CT 749 B AU-B	4900	M170302-02-1-B	S-RH/L1-00474	2017-11-11	2018-05-11
101203301	CT 749 B AU-B	5100	M170302-01-1-B	S-RH/L1-00474	2017-11-11	2018-05-11
021378701	CT 866 D AU-B	995	F160422-02-1-D	S-RH/L1-00480	2017-11-11	2018-05-11
021378501	CT 866 C AU-B	367	F160423-02-1-C	S-RI/L6-00481	2017-11-11	2018-05-11
021378901	CT 866 B AU-B	4750	F171018-01-1-B	S-RI/L6-00482	2017-11-11	2018-05-11
106979701	CT 4029-E	117250	E171019- 3-1	 	2017-11-11	2018-05-11
106979701	CT 4029-E	65020	E171019- 2-1	 	2017-11-11	2018-05-11
106979701	CT 4029-E	130570	E171019- 1-1	 	2017-11-11	2018-05-11
106979701	CT 4029-E	65160	E171019- 2-1	 	2017-11-11	2018-05-11
106979701	CT 4029-E	128030	E171018- 4-1	 	2017-11-11	2018-05-11
106979701	CT 4029-E	101450	E171018- 5-1	 	2017-11-11	2018-05-11
021594502	CT 3011-2-U B	2120	17-11-9	S-RF/L3-00337	2017-11-11	2018-05-11
021594402	CT 3011-2-U A	2110	17-11-9	S-RF/L3-00336	2017-11-11	2018-05-11
021594602	CT 3011-2-U C	2170	17-11-9	S-RF/L5-00320	2017-11-11	2018-05-11
106792101	CT 2741-2-A/B/C BF (NAISEI)	29500	C171102-01-1	blank	2017-11-11	2018-05-11
106792101	CT 2741-2-A/B/C BF (NAISEI)	30000	C171102-02-1	blank	2017-11-11	2018-05-11
106792101	CT 2741-2-A/B/C BF (NAISEI)	23000	C171102-04-1	blank	2017-11-11	2018-05-11
106792101	CT 2741-2-A/B/C BF (NAISEI)	30000	C171102-03-1	blank	2017-11-11	2018-05-11
106792101	CT 2741-2-A/B/C BF (NAISEI)	30000	C171106-01-1	blank	2017-11-11	2018-05-11
106792101	CT 2741-2-A/B/C BF (NAISEI)	30000	C171106-02-1	blank	2017-11-11	2018-05-11
106792101	CT 2741-2-A/B/C BF (NAISEI)	24000	C171106-04-1	blank	2017-11-11	2018-05-11
106792101	CT 2741-2-A/B/C BF (NAISEI)	30000	C171106-03-1	blank	2017-11-11	2018-05-11
104525201	CT 2611-A/B-2 NO.12	50000	G171107-01-13	blank	2017-11-11	2018-05-11
104525201	CT 2611-A/B-2 NO.12	50000	G171106-07-13	blank	2017-11-11	2018-05-11
104525201	CT 2611-A/B-2 NO.12	45000	G171107-03-13	blank	2017-11-11	2018-05-11
104525201	CT 2611-A/B-2 NO.12	50000	G171107-02-13	blank	2017-11-11	2018-05-11
104525201	CT 2611-A/B-2 NO.12	50000	G171106-06-13	blank	2017-11-11	2018-05-11
104380701	CONTACT 3590 NI	130000	G171010-01-3	blank	2017-11-11	2018-05-11
104380701	CONTACT 3590 NI	130000	G171010-02-3	blank	2017-11-11	2018-05-11
104380701	CONTACT 3590 NI	37100	G171006-06-3	blank	2017-11-11	2018-05-11
101730302	CT 1011-2B-F	14020	H171019-1-1	blank	2017-11-11	2018-05-11
101730302	CT 1011-2B-F	12098	H171019-2-1	blank	2017-11-11	2018-05-11
