item	item_desc	qty	lot_no	location	received_date	exp_date
101931601	CT 1699 A BF (YEC)	12400	J171127-01-3-A	blank	2017-12-02	2018-06-02
103290901	CT 1709-AB BF	16500	M171127-02-6	blank	2017-12-02	2018-06-02
103290901	CT 1709-AB BF	18000	M171127-01-6	blank	2017-12-02	2018-06-02
103290901	CT 1709-AB BF	10000	M171124-05-6	blank	2017-12-02	2018-06-02
103290901	CT 1709-AB BF	18000	M171124-04-6	blank	2017-12-02	2018-06-02
103290901	CT 1709-AB BF	18000	M171124-03-6	blank	2017-12-02	2018-06-02
103290901	CT 1709-AB BF	18000	M171124-02-6	blank	2017-12-02	2018-06-02
103290901	CT 1709-AB BF	18000	M171124-01-6	blank	2017-12-02	2018-06-02
100684901	CT 3134 BF (YEC)	20000	R171127-01-11	blank	2017-12-02	2018-06-02
103330701	CT 4029 BF	130000	E171127-01-1	blank	2017-12-02	2018-06-02
103330701	CT 4029 BF	60100	E171125-03-1	blank	2017-12-02	2018-06-02
103330701	CT 4029 BF	39900	E171127-02-1	blank	2017-12-02	2018-06-02
103507202	CT 4149-1-G	3000	L170523-02-1-G	blank	2017-12-02	2018-06-02
107008701	CT 5529-2-PD	131500	C171122-01-1	 	2017-12-02	2018-06-02
107008701	CT 5529-2-PD	132700	C171122-02-1	 	2017-12-02	2018-06-02
107008701	CT 5529-2-PD	119600	C171113-04-1	 	2017-12-02	2018-06-02
107008701	CT 5529-2-PD	69600	C171113-03-1	 	2017-12-02	2018-06-02
107008701	CT 5529-2-PD	129300	C171125-02-1	 	2017-12-02	2018-06-02
107008701	CT 5529-2-PD	129600	C171125-01-1	 	2017-12-02	2018-06-02
107008701	CT 5529-2-PD	129900	C171124-02-1	 	2017-12-02	2018-06-02
107008701	CT 5529-2-PD	99600	C171124-01M-1	 	2017-12-02	2018-06-02
107008701	CT 5529-2-PD	129600	C171121-04-1	 	2017-12-02	2018-06-02
107008701	CT 5529-2-PD	106500	C171121-03-1	 	2017-12-02	2018-06-02
107008701	CT 5529-2-PD	129800	C171113-05-1	 	2017-12-02	2018-06-02
107008701	CT 5529-2-PD	89000	C171114-01-1	 	2017-12-02	2018-06-02
107008701	CT 5529-2-PD	130600	C171122-04-1	 	2017-12-02	2018-06-02
107008701	CT 5529-2-PD	129800	C171122-03-1	 	2017-12-02	2018-06-02
107008701	CT 5529-2-PD	121600	C171123-01-1	 	2017-12-02	2018-06-02
107008701	CT 5529-2-PD	79200	C171122-05-1	 	2017-12-02	2018-06-02
