item	item_desc	qty	lot_no	location	received_date	exp_date
106909701	CT 4424-3-2-PD	80700	F171016-06-1	 	2017-10-24	2018-04-24
106909701	CT 4424-3-2-PD	61000	F171016-05-1	 	2017-10-24	2018-04-24
106909701	CT 4424-3-2-PD	81000	F171016-07-1	 	2017-10-24	2018-04-24
106909701	CT 4424-3-2-PD	80900	F171016-02-1	 	2017-10-24	2018-04-24
106909701	CT 4424-3-2-PD	81000	F171016-01Z-1	 	2017-10-24	2018-04-24
106909701	CT 4424-3-2-PD	81300	F171016-04-1	 	2017-10-24	2018-04-24
106909701	CT 4424-3-2-PD	81100	F171016-03-1	 	2017-10-24	2018-04-24
106909701	CT 4424-3-2-PD	81200	F171013-08-1	 	2017-10-24	2018-04-24
105689201	CT 4090-2-A/B	35000	L171019-01-1	blank	2017-10-24	2018-04-24
105689201	CT 4090-2-A/B	20000	L171020-03-1	blank	2017-10-24	2018-04-24
105689201	CT 4090-2-A/B	16200	L171020-02-1	blank	2017-10-24	2018-04-24
105689201	CT 4090-2-A/B	40000	L171020-01-1	blank	2017-10-24	2018-04-24
106318703	CT 5217-2 (HOOP)	14100	FX233-5	blank	2017-10-24	2018-04-24
106318703	CT 5217-2 (HOOP)	14100	FX233-4	blank	2017-10-24	2018-04-24
106318703	CT 5217-2 (HOOP)	12000	FX233-2	blank	2017-10-24	2018-04-24
106318703	CT 5217-2 (HOOP)	12300	FX233-3	blank	2017-10-24	2018-04-24
106318703	CT 5217-2 (HOOP)	11600	FX233-1	blank	2017-10-24	2018-04-24
106792101	CT 2741-2-A/B/C BF (NAISEI)	30000	C170907-02-1	blank	2017-10-24	2018-04-24
106672101	CT 4149-1-FJ	852	L171013-01-1-F	blank	2017-10-24	2018-04-24
105349401	CT 4149-1-H-2	6300	L170127-03-1-H	blank	2017-10-24	2018-04-24
105349301	CT 4149-1-D-2	5400	L170127-03-1-D	blank	2017-10-24	2018-04-24
021394202	CT 1112 C AU-B	4601	L170724-01-2-C	S-RA/L6-00003	2017-10-24	2018-04-24
021406504	CT 1342 A AU-B	210	P170801-01-2-A	S-RL/L2-00710	2017-10-24	2018-04-24
