item	item_desc	qty	lot_no	location	received_date	exp_date
106909701	CT 4424-3-2-PD	81000	F171017-05-1	 	2017-10-26	2018-04-26
106909701	CT 4424-3-2-PD	80800	F171017-04-1	 	2017-10-26	2018-04-26
106909701	CT 4424-3-2-PD	81200	F171018-03-1	 	2017-10-26	2018-04-26
106909701	CT 4424-3-2-PD	81300	F171018-01-1	 	2017-10-26	2018-04-26
106909701	CT 4424-3-2-PD	81200	F171019-05-1	 	2017-10-26	2018-04-26
106909701	CT 4424-3-2-PD	81200	F171019-04-1	 	2017-10-26	2018-04-26
106909701	CT 4424-3-2-PD	80000	F171019-06-1	 	2017-10-26	2018-04-26
106909701	CT 4424-3-2-PD	81200	F171018-05-1	 	2017-10-26	2018-04-26
106909701	CT 4424-3-2-PD	81100	F171018-04-1	 	2017-10-26	2018-04-26
106909701	CT 4424-3-2-PD	81200	F171018-07-1	 	2017-10-26	2018-04-26
106909701	CT 4424-3-2-PD	78300	F171018-06-1	 	2017-10-26	2018-04-26
106909701	CT 4424-3-2-PD	75100	F171017-01-1	 	2017-10-26	2018-04-26
106909701	CT 4424-3-2-PD	50600	F171016-08-1	 	2017-10-26	2018-04-26
106909701	CT 4424-3-2-PD	81100	F171019-01-1	 	2017-10-26	2018-04-26
106909701	CT 4424-3-2-PD	81100	F171019-03-1	 	2017-10-26	2018-04-26
106909701	CT 4424-3-2-PD	81100	F171019-02-1	 	2017-10-26	2018-04-26
106567801	CT 5311-B-YD	7900	A170926-02-1	blank	2017-10-26	2018-04-26
106880701	CT 4714-2A(NAISEI PLATE)	22900	L171006-4-0001	blank	2017-10-26	2018-04-26
103291601	CT 3855-1-ABC	3000	D170817-03-1	blank	2017-10-26	2018-04-26
107019501	CT 3134-5 BF	129500	R171020-01-12	 	2017-10-26	2018-04-26
107019501	CT 3134-5 BF	95000	R171019-05-12	 	2017-10-26	2018-04-26
107019501	CT 3134-5 BF	129900	R171020-03-12	 	2017-10-26	2018-04-26
107019501	CT 3134-5 BF	128800	R171020-02-12	 	2017-10-26	2018-04-26
103497902	CT 4149-1-F	6000	L170816-01-1-F	blank	2017-10-26	2018-04-26
103497702	CT 4149-1-B	6000	L170816-02-1-B	blank	2017-10-26	2018-04-26
107031601	CT 5241-C-YD#PROT2	14950	A171013-01-1-C	 	2017-10-26	2018-04-26
107031501	CT 5241-B-YD#PROT2	14950	A171013-01-1-B	 	2017-10-26	2018-04-26
107031401	CT 5241-A-YD#PROT2	14950	A171013-01-1-A	 	2017-10-26	2018-04-26
107031701	CT 5241-A-YD#PROT3	14950	A171014-01-1-A	 	2017-10-26	2018-04-26
107031801	CT 5241-B-YD#PROT3	14950	A171014-01-1-B	 	2017-10-26	2018-04-26
107031901	CT 5241-C-YD#PROT3	15050	A171014-01-1-C	 	2017-10-26	2018-04-26
107031201	CT 5241-B-YD#PROT1	15050	A171016-01-1-B	 	2017-10-26	2018-04-26
107031101	CT 5241-A-YD#PROT1	11650	A171016-01-1-A	 	2017-10-26	2018-04-26
107031301	CT 5241-C-YD#PROT1	14550	A171016-01-1-C	 	2017-10-26	2018-04-26
021618201	CT 266#4 BF	15930	GFPY05-1	S-RD/L6-00181	2017-10-26	2018-04-26
104680202	IC357-1764-098P#IN-B	22	B060419R	R16-2/L3-03340	2016-04-26	2018-04-26
020449401	IC234-1204-058#LB	20	B060419R	R12-2/L3-02612	2016-04-26	2018-04-26
020449201	IC234-1204-058#IN-A	20	B060419R	R19-1/L3-03795	2016-04-26	2018-04-26
104984001	NP383-196-290#IN-B	20	B060422R	R41-2/L1-07757	2016-04-26	2018-04-26
020055601	IC51-0162-1035-1#IN PES	113	B060324R	R33-1/L1-06228	2016-04-26	2018-04-26
